1	3985.09	811.56	0	2.53518e+06	0	0	0	0	352.733	2.54033e+06	32.349
2	370.479	943.661	0	18065.1	0	0	0	0	608.392	19987.6	32.349
3	354.75	944.472	0	15129.1	0	0	0	0	588.7	17017.1	32.349
4	254.212	950.462	0	4045.03	0	0	0	0	480.397	5730.11	32.349
5	200.737	954.353	0	1602.11	0	0	0	0	433.75	3190.95	32.349
6	150.675	958.767	0	450.57	0	0	0	0	392.253	1952.27	32.349
7	119.472	962.078	0	138.959	0	0	0	0	366.079	1586.59	32.349
8	94.0115	964.977	0	40.9897	0	0	0	0	345.462	1445.44	32.349
9	69.317	967.673	0	9.00061	0	0	0	0	325.575	1371.57	32.349
10	48.9509	969.531	0	4.59715	0	0	0	0	299.573	1322.65	32.349
11	38.6261	972.225	0	13.6954	0	0	0	0	269.307	1293.85	32.349
12	32.1548	976.275	0	6.84315	0	0	0	0	252.333	1267.61	32.349
13	29.9549	982.437	0	9.13163	0	0	0	0	226.815	1248.34	32.349
14	34.9663	995.395	0	7.16004	0	0	0	0	192.701	1230.22	32.349
15	39.5305	1003.35	0	0.233617	0	0	0	0	176.988	1220.1	32.349
16	38.6774	1002.8	0	0.248184	0	0	0	0	174.9	1216.63	32.349
17	44.4079	997.232	0	0.970267	0	0	0	0	157.834	1200.44	32.349
18	46.9746	995.952	0	1.17311	0	0	0	0	150.985	1195.08	32.349
19	52.5902	989.839	0	2.66427	0	0	0	0	139.721	1184.81	32.349
20	55.8405	982.759	0	1.74176	0	0	0	0	135.974	1176.32	32.349
21	55.9198	973.424	0	12.4493	0	0	0	0	138.657	1180.45	32.349
22	55.5459	978.786	0	1.98822	0	0	0	0	136.942	1173.26	32.349
23	54.2257	972.888	0	1.86366	0	0	0	0	139.848	1168.83	32.349
24	53.7932	968.163	0	0.321797	0	0	0	0	143.246	1165.52	32.349
25	54.0305	962.221	0	0.874798	0	0	0	0	145.719	1162.84	32.349
26	53.6987	955.384	0	1.456	0	0	0	0	146.811	1157.35	32.349
27	56.2662	938.566	0	84.2702	0	0	0	0	155.864	1234.97	32.349
28	52.8597	950.359	0	1.45913	0	0	0	0	148.899	1153.58	32.349
29	52.4585	945.292	0	1.43413	0	0	0	0	149.063	1148.25	32.349
30	54.0396	951.069	0	1.1574	0	0	0	0	140.691	1146.96	32.349
31	52.6262	947.816	0	7.71525	0	0	0	0	140.031	1148.19	32.349
32	53.2777	949.628	0	2.2651	0	0	0	0	140.233	1145.4	32.349
33	52.2887	946.808	0	1.69595	0	0	0	0	142.453	1143.25	32.349
34	53.1914	942.83	0	11.5961	0	0	0	0	141.114	1148.73	32.349
35	52.4675	945.622	0	2.20427	0	0	0	0	141.88	1142.17	32.349
36	53.9516	944.819	0	1.59414	0	0	0	0	139.6	1139.97	32.349
37	56.7811	943.007	0	1.34452	0	0	0	0	137.31	1138.44	32.349
38	59.7005	943.094	0	0.728973	0	0	0	0	133.928	1137.45	32.349
39	63.4633	939.116	0	1.15543	0	0	0	0	132.49	1136.22	32.349
40	64.4246	938.102	0	1.24744	0	0	0	0	131.536	1135.31	32.349
41	64.6597	937.626	0	1.08168	0	0	0	0	131.312	1134.68	32.349
42	65.8225	935.837	0	1.32081	0	0	0	0	130.251	1133.23	32.349
43	66.2306	935.32	0	0.958965	0	0	0	0	129.235	1131.74	32.349
44	65.2255	935.963	0	1.3347	0	0	0	0	127.779	1130.3	32.349
45	61.8284	939.326	0	1.15272	0	0	0	0	126.517	1128.82	32.349
46	56.5309	943.08	0	0.959583	0	0	0	0	126.666	1127.24	32.349
47	54.3104	944.553	0	0.912043	0	0	0	0	126.343	1126.12	32.349
48	50.3672	946.949	0	1.57065	0	0	0	0	126.378	1125.27	32.349
49	48.8283	948.428	0	1.108	0	0	0	0	126.593	1124.96	32.349
50	48.3557	948.841	0	0.958739	0	0	0	0	126.621	1124.78	32.349
51	48.309	948.843	0	0.907707	0	0	0	0	126.43	1124.49	32.349
52	48.5111	948.72	0	1.06794	0	0	0	0	125.738	1124.04	32.349
53	49.5834	947.806	0	0.891639	0	0	0	0	125.029	1123.31	32.349
54	52.443	945.244	0	0.994091	0	0	0	0	123.206	1121.89	32.349
55	54.482	943.541	0	1.22242	0	0	0	0	121.942	1121.19	32.349
56	54.7895	943.51	0	1.13225	0	0	0	0	121.299	1120.73	32.349
57	54.762	943.627	0	1.19316	0	0	0	0	120.839	1120.42	32.349
58	53.4887	944.608	0	1.1522	0	0	0	0	121.002	1120.25	32.349
59	53.1702	944.763	0	1.15212	0	0	0	0	121.091	1120.18	32.349
60	52.4898	945.153	0	1.12388	0	0	0	0	121.234	1120	32.349
61	52.3633	945.275	0	1.07917	0	0	0	0	121.089	1119.81	32.349
62	51.8522	945.643	0	1.18418	0	0	0	0	120.946	1119.62	32.349
63	52.7252	945.035	0	1.10886	0	0	0	0	120.524	1119.39	32.349
64	52.9909	944.883	0	1.09431	0	0	0	0	120.339	1119.31	32.349
65	53.2603	944.724	0	1.11814	0	0	0	0	120.127	1119.23	32.349
66	53.8093	944.4	0	1.13644	0	0	0	0	119.777	1119.12	32.349
67	54.8615	943.664	0	1.03965	0	0	0	0	119.406	1118.97	32.349
